She let me sit there, alone. And I sat perfectly still	Она позволила мне сидеть там, в одиночестве. И я сидел совершенно неподвижно				
She sees us...!	Она видит нас...!				
She smacked her dry lips, looking forward to what the new dawn had to offer as she	Она причмокнула сухими губами, предвкушая, что принесёт новый рассвет, когда она				
She spent her last match on a final message across the dark.	Она потратила последнюю спичку на прощальное послание сквозь тьму.				
She took an hour's nap then and there - the blink of an eye by Murkle standards.	Она вздремнула там около часа – мгновение ока по меркам Мёркл.				
She was his friend, he was his mentor.	Она была его другом, он был её наставником.				
She was miserable and found comfort in fire.	Она была несчастна и нашла утешение в огне.				
She was there in the beginning.	Она была там в самом начале.				
She went on to find warmth somewhere else...	Она ушла искать тепло где-нибудь ещё...				
She will be there to gobble up the embers… Hoot!	Она будет там, чтобы поглотить неугасших... Ух!				
She will be there to gobble up the embers… Hoot!	Она будет там, чтобы поглотить неугасших... Ух!				
She will be there to gobble up the embers… Hoot!	Она будет там, чтобы поглотить неугасших... Ух!				
She will be there to gobble up the embers… Hoot!	Она будет там, чтобы поглотить неугасших... Ух!				
She's here!	Она здесь!				
Shellphone Collection	Коллекция ракушек-звуконосцев				
Shellphone recordings	Записи ракушек-звуконосцев				
Shellphone recordings	Записи ракушек-звуконосцев				
Shellphone recordings	Записи ракушек-звуконосцев				
Shellphone recordings	Записи ракушек-звуконосцев				
She’d never been much for company, until she had met the other one.	Она никогда не стремилась к обществу, пока не встретила другого.				
Shh, it's starting!	Шшш, начинается!				
Shh... Listen, do you hear it? A song, I fear it...	Шшш... Слушай, ты слышишь это? Песня, я боюсь её...				
Shine a little light on things?	Пролить немного света на происходящее?				
Shoot things	Стрелять в вещи				
Shoulda been long dead with the rest!	Должен был давно умереть вместе с остальными!				
Silas Iversen-Redmalm	Silas Iversen-Redmalm				
Simply unheard of! (Grumbles)	Просто неслыханно! (Ворчит)				
Sisteeer!	Сестраа!				
Sisteeer...!	Сестраа...!				
Sister, come back!	Сестра, вернись!				
Sitting	Сидячий				
Small and flickering...	Маленький и мерцающий...				
Smile though your heart is aching.	Улыбайся, несмотря на боль в твоём сердце.				
Sneak	Крадитесь				
So busy with her search for answers, ever since she’d left home she’d completely forgotten to look up.	Так занятая своими поисками ответов, с тех пор как покинула дом, она совершенно забыла посмотреть наверх.				
So do not despair, should you once again	Так что не отчаивайся, если ты снова				
So glad to see you back on the move.	Так рад видеть тебя снова в движении.				
So if you are intendin’ to walk the walk, you better–	Так что если ты намереваешься пройти тропу, тебе лучше–				
So much… guilt...	Так много... вины...				
So sad! (Caws)	Так печален! (Каркает)				
So selfish!	Так эгоистично!				
So selfish.	Так эгоистично.				
So uncivilized.	Так некультурно.				
So we banished them.	Так что мы изгнали их.				
So-so-so upsetting!	Так-так-так расстраивает!				
Sofia Lennhager	Sofia Lennhager				
Soline Moutel	Soline Moutel				
Some folk certainly know how to talk the talk...	Некоторые люди определённо умеют красиво говорить...				
Some long for it so hard they go looking for it in the wrong places.	Некоторые жаждут этого так сильно, что ищут его не там, где следует.				
Some say he was one of the first sculptures to have breath.	Говорят, он был одной из первых скульптур, обретших дыхание.				
Some say he’s not from around here, but from another Maker’s worktable entirely.	Некоторые говорят, что он не отсюда, а совсем с другого верстака Создателя.				
Some say he’s seen what lies beyond Moon Mountain.	Некоторые говорят, он видел, что лежит за Лунной горой.				
Somebody, find the shards, mend the cauldron.	Тело-век, найди осколки, почини котёл.				
Someone was fascinated by the Crawlers.	Кто-то был очарован Ползунами.				
Somewhere closer to Nobodyville and away from... here!	Куда-нибудь поближе к Безтеловиллю и подальше от... сюда!				
Song Catcher	Ловец песен				
Sony Interactive Entertainment	Sony Interactive Entertainment				
Sophie Watson	Sophie Watson				
Spanish (Latin America)	Перевод на Испанский (Латинская Америка)				
Speaking of sense… will you help an old bird find some in this story?	Говоря о смысле... поможешь старой птице найти его в этой истории?				
Sprint	Бег				
Sprint	Бег				
Sprint	Бег				
Sprint	Бег				
Standing	Стоячий				
Start	Начать				
State	Состояние				
State	Состояние				
Stay close to Potboy's flame to avoid freezing to death.	Держись ближе к пламени Горшочка, чтобы избежать смерти от холода.				
Stay still to calibrate	Оставайся неподвижным для калибровки				
Stay still to calibrate	Оставайся неподвижным для калибровки				
Stefano Moreno	Stefano Moreno				
Still here? I thought those fancy	Всё ещё здесь? Я думала, эти твои модные				
Stop	Остановиться				
Stop that...!	Прекрати это...!				
Store things	Хранить вещи				
Stories. How I cherish them.	Истории. Как я ими дорожу.				
Story	Сюжет				
Story	Сюжет				
Story & Worldbuilding by	История & Создание мира от				
Story Pages Collection	Коллекция страниц истории				
Strange... but he’s in no hurry.	Чудной... но он никуда не спешит.				
Strong winds will blow Potboy's fire out.	Сильные ветра задуют огонь Горшочка.				
Subtitles	Субтитры				
Subtitles	Субтитры				
Success	Успех				
Such a waste, such a shame, I... I wish I could hear her sing again...	Какая потеря, какой позор, я... я хотел бы снова услышать её пение...				
Surrender	Сдаться				
Switch to flat screen	Переключиться на плоский экран				
Switch to VR	Переключиться на VR				
Szymon Stajszczak	Szymon Stajszczak				
THE MIDNIGHT WALK	ПОЛУНОЧНАЯ ТРОПА				
Ta for now! She’ll see you in the light.	Ну всё, спасибо! Она увидит тебя в свете.				
Tab	Tab				
Take me back to the Nobodyville, please!	Верни меня в Безтеловилль, пожалуйста!				
Take me back to the Nobodyville, please!	Верни меня в Безтеловилль, пожалуйста!				
Take the shards! Take the fire!	Забирайте осколки! Забирайте огонь!				
Tale of the Burnt One	Сказание об Обожжённом				
Talking to monsters had never been any Murkle’s forte, but this meeting proved spectacularly disastrous.	Разговор с монстрами никогда не был сильной стороной Мёркл, но эта встреча оказалась особенно катастрофической.				
Tame the Molgrim and we will--	Укроти Молгрима, и мы--				
Tasty tales...	Сочные истории...				
Tech Artist	Технический Художник				
Technical Account Manager	Технический Менеджер по Работе с Клиентами				
Test	Тест				
Test	Тест				
Test Associates	Партнёры по Тестированию				
Test Director	Директор по Тестированию				
Test Lead	Руководитель Тестирования				
Test Manager	Менеджер по Тестированию				
Text	Текст				
Thank You For Playing	Спасибо вам за игру				
Thank you for joining us on The Midnight Walk.<cf>This game is a handmade tale, shaped from clay, cardboard, and dreams. <cf>We recommend wearing headphones as certain game mechanics rely on spatial audio.<cf><cf>Enjoy the journey.<cf>Klaus, Olov & the Moonhood team<cf>	Благодарим вас за то, что присоединились к нам на Полуночной Тропе.<cf>Эта игра — рукотворная сказка, созданная из глины, картона и мечтаний.<cf>Мы рекомендуем использовать наушники, так как некоторые игровые механики<cf>полагаются на пространственный звук.<cf><cf>Наслаждайтесь путешествием.<cf>Клаус, Олов и команда Moonhood<cf>Перевод на русский язык — Dontaz				
Thank you for playing.	Спасибо за игру.				
Thank you, Somebody, for you have not only gray… gresh...	Благодарю тебя, Тело-век, ведь ты не только вели... любез...				
Thank you.	Спасибо.				
Thank you...	Спасибо...				
Thank you...	Спасибо...				
Thank you...	Спасибо...				
Thank you...	Спасибо...				
That Furnace was the soul of the city,	Та Печь была душой города,				
That fire won't survive the Swamps...	Этот огонь не выживет в болотах...				
That night, the Murkle dreamt many dreams. (Listen to the story inside Housy.)	Той ночью Мёркл видела множество снов. (Послушайте историю внутри Избушки.)				
That thing was meant to remain dead.	Эта штука должна была оставаться мёртвой.				
That...	Это...				
That’s it, that’s the key!	Вот и всё, вот ключ!				
That’s what I get for tryna get in the way of	Вот что я получаю за попытку встать на пути				
That’s why, in their desperation, the two-legged ones	Вот почему в своём отчаянии двуногие				
The Attack Of The Somebodies	Нападение Тело-веков				
The Bodies might be returning...?	Тела могут вернуться...?				
The Burnt One and its flame approaches.	Обожжённый и его пламя приближаются.				
The Burnt One was there...	Обожжённый был там...				
The Burnt Ones	Обожжённые				
The Craftsman laughs not!	Ремесленник не смеётся!				
The Craftsman projects it onto his creations,	Ремесленник проецирует это на свои творения,				
The Craftsman's Heart	Сердце Ремесленника				
The Craftsman's Heart	Сердце Ремесленника				
The Craftsman's Heart, Part 2	Сердце Ремесленника, Часть 2				
The Craftsman's Heart, Part 3	Сердце Ремесленника, Часть 3				
The Craftsman's Heart, Part 3	Сердце Ремесленника, Часть 3				
The Craftsman's Heart, Part 4	Сердце Ремесленника, Часть 4				
The Craftsman’s Heart	Сердце Ремесленника				
The Craftsmen	Ремесленники				
The Crawler	Ползун				
The Crawlers	Ползуны				
The Crawlers	Ползуны				
The Crawlers Eat Fire	Ползуны едят огонь				
The Crawlers cackled like mad chickens. 'Keep your fire, clayling. Take it to the Dark Itself.'	"Ползуны хихикали как безумные куры. ""Оставь свой огонь, глиняный. Отнеси его к Самой Тьме."""				
The Crawlers eat fire	Ползуны глотают пламя				
The Crawlers hunger always for fire.	Ползуны постоянно жаждут огня.				
The Crawlers’ dinner party. (Listen to the story inside Housy.)	Обеденная вечеринка Ползунов. (Послушайте историю внутри Избушки.)				
The Dancing Three	Пляска Трёх				
The Dancing Three	Пляска Трёх				
The Dancing Three	Пляска Трёх				
The Dark Itself	Сама Тьма				
The Dark Itself is hungry.	Сама Тьма голодна.				
The Dark Itself is the key	Сама Тьма — это ключ				
The Dark Itself is the key.	Сама Тьма — это ключ.				
The Dark Itself is the key. All it needs is a little spark	Сама Тьма — это ключ. Всё, что ей нужно — маленькая искра				
The Dark Itself seeped unchecked into the Worktable	Сама Тьма беспрепятственно просочилась на Верстак				
The Dark Itself waited for a gift of fire	Сама Тьма ждала дара огня				
The Dark Itself will find work for idle hands to do. These bones now yearn for the grave of the thief.	Сама Тьма найдёт занятие для праздных рук. Эти кости теперь тоскуют по могиле воровки.				
"The Dark could be a friend; perhaps a space"	Тьма может быть другом, возможно, местом				
The Dark could be a moment of clarity and calm.	Тьма может быть моментом ясности и спокойствия.				
The Dark could be an embrace and the release of the old.	Тьма может быть объятием и освобождением от старого.				
The Dark could be the space and time that we need	Тьма может быть пространством и временем, которые нам нужны				
The Dark is hungry	Тьма голодна				
The Dark then replied: 'I am but the absence of light, not its adversary.'	"Тогда Тьма ответила: ""Я лишь отсутствие света, а не его противник."""				
The Daughter	Дочь				
The Daughters	Дочери				
The End	Конец				
The End.	Конец.				
The End. (Listen to the story inside Housy.)	Конец. (Послушайте историю внутри Избушки.)				
The First Sun	Первое Солнце				
The Flame	Пламя				
The Furnace. It longs to burn once more.	Печь. Она жаждет гореть вновь.				
The Ghost of Coalhaven	Призрак Углеграда				
The Great Beheading	Великое Обезглавливание				
The Grinner	Оскальник				
The Grinners	Оскальники				
The Groundskeeper	Смотрительница				
The Groundskeeper	Смотрительница				
The Groundskeeper’s daydream.	Грёза Смотрительницы.				
The Headmaster	Главноголов				
The Headmaster may have gone bonkers for bodies	Главноголов, возможно, обезумел от тел				
The Headmaster may have gone bonkers for bodies,	Главноголов, возможно, обезумел от тел,				
The Headmaster will decide. Enter, then.	Главноголов решит. Входи же.				
The Headmaster’s Key to the City	Ключ Главноголова от Города				
The Key Critters steal keys. Close your eyes and listen for them, and chase them until they give up.	Ключники крадут ключи. Закрой глаза и прислушайся к ним, и преследуй их, пока они не сдадутся.				
The Last Somebody	Последний Тело-век				
The Loathsome Molgrim	Отвратительный Молгрим				
The Lullaby	Колыбельная				
The Midnight Walk	Полуночная Тропа				
The Midnight Walk	The Midnight Walk  (Перевод на русский язык — Dontaz)				
The Midnight Walk!	Полуночная Тропа!				
The Midnight Walk...!	Полуночная Тропа...!				
The Midnight dance.	Полуночный танец.				
The Molgrim	Молгрим				
The Molgrim	Молгрим				
The Molgrim? Oh no, oh no...	Молгрим? О нет, о нет...				
The Molgrim’s precious shards. They must be returned to her lair,	Драгоценные осколки Молгрима. Они должны быть возвращены в его логово,				
The Molgrim’s precious shards. They must be returned to her lair,	Драгоценные осколки Молгрима. Они должны быть возвращены в его логово,				
The Moonbird	Лунокрыл				
The Moonbird	Лунокрыл				
The Moonbird has long known about the troubled Burnt Ones.	Лунокрыл давно знает о встревоженных Обожжённых.				
The Mountain once again beckons, and the call is answered.	Гора снова взывает, и на зов ответили.				
The Murkle and the Dark Itself. (Listen to the story inside Housy.)	Мёркл и Сама Тьма. (Послушайте историю внутри Избушки.)				
The Murkle dreamt many dreams: Of the mysterious moon and the critters living in its craters,	Мёркл видела много снов: О таинственной луне и тварях, живущих в её кратерах,				
The Murkle felt her anger fade. She understood little besides one thing:	Мёркл почувствовала, как её гнев исчезает. Она мало что понимала, кроме одного:				
The Murkle gathered her courage. 'I am looking for the sun'.	"Мёркл собрала свою отвагу. ""Я ищу солнце""."				
The Murkle had never felt so empty and alone. Lost in quiet despair,	Мёркл никогда не чувствовала себя такой опустошённой и одинокой. Потерянная в тихом отчаянии,				
The Murkle had taken a nap that lasted two decades. (Now that counts as oversleeping even by Murkle standards.)	Мёркл проспала два десятилетия. (Это считается пересыпанием даже по меркам Мёркл.)				
The Murkle was alone in her questions, but then again she wasn’t.	Мёркл была одинока в своих вопросах, но, с другой стороны, это было не так.				
The Murkles are sun-loving beings who are afraid of the dark, yet there are several tales of Murkles who dared to seek it out anyway.	Мёрклы — солнцелюбивые существа, которые боятся темноты, но есть несколько историй о Мёрклах, которые всё равно осмелились искать её.				
The Murkle’s complementary nap. (Listen to the story inside Housy.)	Дополнительный сон Мёркл. (Послушайте историю внутри Избушки.)				
The Murkle’s journey began. (Listen to the story inside Housy.)	Путешествие Мёркл началось. (Послушайте историю внутри Избушки.)				
The Old Man	Старик				
The Ragdoll	Тряпичный человек				
The Ragdoll by the Furnace	Тряпичный человек у Печи				
The Ragdolls observed the invasion of the violent Somebodies.	Тряпичные Люди наблюдали вторжение жестоких Тело-веков.				
The Ragdolls whisper of one shard, kept by the Dark Itself.	Тряпичные Люди шепчутся об одном осколке, хранимом Самой Тьмой.				
The Rite of Fire	Обряд огня				
The Runaway Head	Беглая голова				
The Soothsayers	Вещуны				
The Soothsayers	Вещуны				
The Soothsayers	Вещуны				
The Soothsayers from another Maker’s worktable. Once destined for great things, but now gone without a trace.	Вещуны с верстака другого Создателя. Когда-то предназначенные для великих дел, но теперь исчезнувшие без следа.				
The Soothsayers have spoken their last words.	Вещуны произнесли свои последние слова.				
The Soothsayers have spoken.	Вещуны сказали своё слово.				
The Soothsayers have spoken.	Вещуны сказали своё слово.				
The Soothsayers have spoken.	Вещуны сказали своё слово.				
The Soothsayers have spoken...	Вещуны сказали своё слово…				
The Soulfisher	Ловец душ				
The Soulfisher	Ловец душ				
The Soulfisher lifted his banjo to play, but stopped himself when a song sounded from the darkness.	Ловец душ поднял свой банджо, чтобы сыграть, но остановился, когда из тьмы зазвучала песня.				
The Soulfisher's Secret	Секрет Ловца душ				
The Soulfisher’s Secret	Секрет Ловца душ				
The Soulfisher’s advice. (Listen to the story inside Housy.)	Совет Ловца душ. (Послушайте историю внутри Избушки.)				
The Spark	Искра				
The Spark	Искра				
The Tale of Coalhaven	Сказание об Углеграде				
The Tale of Moon Mountain	Сказание о Лунной горе				
The Tale of the Craftsman's Heart	Сказание о Сердце Ремесленника				
The Tale of the Dark	Сказание о Тьме				
The Tale of the Loathsome Molgrim	Сказание об отвратительном Молгриме				
The Thief	Воровка				
The Thief / The girl with the matches	Воровка / Девочка со спичками				
The Thief and the old man shared this song in friendship. But after that terrible night, it turned into a prayer for forgiveness.	Воровка и старик по-дружески делили эту песню. Но после той ужасной ночи она превратилась в молитву о прощении.				
The Thief loved the stars…	Воровка любила звёзды...				
The Thief’s Lullaby	Колыбельная Воровки				
The Unhappy Craftsman	Несчастный Ремесленник				
The Warm Void	Тёплая пустота				
The battle ended with the Great gruesome Beheading...	Битва закончилась Великим ужасным Обезглавливанием...				
The blanket... remove it...	Одеяло... убери его...				
The blanket... take it.	Одеяло... сними его.				
The bodies dance, their approach over the mountain vain and violent.	Тела танцуют, их приближение над горой тщетно и неистово.				
The bodies might be returning....!	Тела могут вернуться....!				
The bodies...	Тела...				
The bodies... they march.	Тела... они маршируют.				
The bodies... they march.	Тела... они маршируют.				
The bodies... they...	Тела... они...				
The body can be a terrible master…	Тело может быть ужасным хозяином...				
The body can be a wonderful servant...	Тело может быть чудесным слугой...				
The bone...	К кости...				
The bones are longin’ for their grave…	Кости тоскуют по своей могиле...				
The bones of the thief	Кости воровки				
The burnt matches lead to the house...	Сгоревшие спички ведут к дому...				
The candles have not been lit since before the Great Beheading…	Свечи не зажигались со времён Великого Обезглавливания...				
The cat didn’t like the crone’s crude pettings - her hands tugged at her fur.	Кошке не нравились грубые поглаживания старухи — её руки дёргали за шерсть.				
The cat felt as if the walls around her were growing taller,	Кошка чувствовала, будто стены вокруг неё становились выше,				
The cat finally settled in front of a giant, burning Furnace.	Кошка наконец устроилась перед огромной, пылающей Печью.				
The cat was quick, and escaped just in time.	Кошка была проворной, поэтому успела вовремя сбежать.				
The cave. (Listen to the story inside Housy.)	Пещера. (Послушайте историю внутри Избушки.)				
The cold takes its toll and Potboy’s flame flickers	Холод берёт своё, и мерцает пламя Горшочка				
The crooked path to the house on the hill lies open...	Извилистый путь к дому на холме открыт...				
The curse of Coalhaven is ugly and vengeful...	Проклятие Углеграда уродливо и мстительно...				
The dance. (Listen to the story inside Housy.)	Танец. (Послушайте историю внутри Избушки.)				
The dark held her in a blanket of nothingness that was cold and warm at the same time.	Тьма держала её в одеяле небытия, которое было одновременно холодным и тёплым.				
The dark is the key	Тьма — это ключ				
The dark’s eyes were much too big and watchful for the cat’s liking.	Глаза тьмы были слишком большими и внимательными по мнению кошки.				
The daughter did not wish to rule...	Дочь не желала править...				
The daughter did not wish to rule...	Дочь не желала править...				
The dead of Coalhaven	Мертвецы Углеграда				
The father hoped the daughter would fill his heart with fire	Отец надеялся, что дочь наполнит его сердце огнём				
The fire has gone out, but in our minds it still doth burn.	Огонь погас, но в наших умах он ещё пылает.				
The fire is dangerous.	Огонь опасен.				
The fire is ours!	Огонь принадлежит нам!				
The fire longs to be free.	Огонь жаждет свободы.				
The fire, did we snuff it out? Where’s…	Огонь, мы его погасили? Где...				
The fire, did we snuff it out? Where’s…	Огонь, мы его погасили? Где...				
The first two-legged beings did prosper under the first sun.	Первые двуногие существа процветали под первым солнцем.				
The flame burns still, and the fire has spread along the Walk.	Пламя всё ещё горит, и огонь распространился вдоль Тропы.				
The flame longs to be free. Caged, it cannot truly burn.	Пламя жаждет свободы. В клетке оно не может по-настоящему гореть.				
The furnace died, so we had nothing left…	Печь умерла, поэтому у нас ничего не осталось...				
The furnace is dead...!	Печь мертва...!				
The girl loved the fire. She stole all the town’s matches - lighting them like many little stars of her own. If only the village had seen the sorrow she was carrying, before it was too late…	Девочка любила огонь. Она украла все спички в городе — зажигая их как множество её собственных звёздочек. Если бы только деревня увидела печаль, которую она носила, прежде чем стало слишком поздно...				
The girl offered her burning match - her last star	Девочка предложила свою горящую спичку — свою последнюю звезду				
The girl with the matches hid under a blanket when they came for her. The fire took her home, but it was the bitter cold of loneliness that transformed her.	Девочка со спичками спряталась под одеялом, когда за ней пришли. Огонь забрал её дом, но именно пронизывающий холод одиночества преобразил её.				
The heads betrayed us Bodies…	Головы предали нас, Тела...				
"The heart is a bottomless pit;"	"Сердце — бездонная яма;"				
"The hills were looking stranger by the hour; the rocks upon them seemed to move."	"Холмы выглядели всё страннее с каждым часом; камни на них, казалось, двигались."				
The house... It’s ruined.	Дом... Он разрушен.				
The house... It’s ruined.	Дом... Он разрушен.				
The howls of the Molgrim have gone with the wind	Вопли Молгрима унесло ветром				
The journey back home. (Listen to the story inside Housy.)	Путешествие домой. (Послушайте историю внутри Избушки.)				
The key. I have to find the key!	Ключ. Я должна найти ключ!				
The last living Molgrim had been biding her time	Последний живой Молгрим выжидал своего часа				
The last one… perhaps the cowardly Head knows.	Последний... возможно, трусливая Голова знает.				
The light! The light!	Свет! Свет!				
The light, the light...	Свет, свет...				
The mad Groundskeeper wasn’t happy when the Craftsman decided to build his project on her porch. But she stuck around anyway, and fell in love with movies.	Безумная Смотрительница не была счастлива, когда Ремесленник решил построить свой замысел на её крыльце. Но она всё равно осталась и влюбилась в кино.				
The marching of feet in boots…	Марш ног в сапогах…				
The match, light it...!	Спичка, зажги её...!				
The matches - follow the burnt matches!	Спички — следуйте за сгоревшими спичками!				
The matches were plenty, and then they were few…	Спичек было много, а потом их стало мало...				
The miners needed the cat to get rid of the rats and	Шахтёрам нужна была кошка, чтобы избавиться от крыс				
The mocking night sky. (Listen to the story inside Housy.)	Насмешливое ночное небо. (Послушайте историю внутри Избушки.)				
The moving pictures are not for you.	Движущиеся картинки не для тебя.				
The mushrooms whisper of a new bird in town.	Грибы шепчут о новой птице в городе.				
The night that followed would be long	Ночь, что последовала, будет длинной				
The night the Somebodies killed most of the Molgrims and plundered their lair.	Ночь, когда Тело-веки убили большинство Молгримов и разграбили их логово.				
The old man feels it too...	Старик тоже это чувствует...				
The old man in Coalhaven	Старик в Углеграде				
The old man is the one left…	Старик — тот, кто остался...				
The old man showed us the way - the way to their home...!	Старик показал нам путь — путь к их дому...!				
The oven...	Печь...				
The past moves...	Прошлое движется...				
The past moves...!	Прошлое движется...!				
The potter, stuck in the sinking clay in which he had dug so greedily,	Гончар, застрявший в оседающей глине, в которой он копался так жадно,				
The projectors tell a story of failure...	Проекторы рассказывают историю неудачи...				
The regrets of a Maker.	Сожаления Создателя.				
The road always leads to Moon Mountain.	Дорога всегда ведёт к Лунной горе.				
The road went on and the shadows grew all around her. Was this the Dark Itself?	Дорога продолжалась, и тени росли вокруг неё. Была ли это Сама Тьма?				
The road’s been long, hasn’t it?	Дорога была долгой, верно?				
The sarcophagi are molds, rebirthing the bodies of the Burnt Ones.	Саркофаги — это лекала, возрождающие тела Обожжённых.				
The shame won’t keep us warm.	Стыд не согреет нас.				
"The shards of fire; they must be restored to the cave…"	Осколки огня, они должны быть возвращены в пещеру...				
The shards of that very fire must be returned to the Molgrim’s lair!	Осколки того самого огня должны быть возвращены в логово Молгрима!				
The singing head hums the cursed tune of the Thief...	Поющая голова напевает проклятую мелодию Воровки...				
The smallest of things can grow to change everything.	Самые маленькие вещи могут вырасти, чтобы изменить нечто большее.				
The song… all it needs is a little spark.	Песня... всё, что ей нужно — маленькая искра.				
The sound, the sound is very near.	Звук, звук совсем близко.				
The stars are always there, behind the clouds.	Звёзды всегда там, за облаками.				
The stars twinkled in the night sky, they were so many… and they kept her good company.	Звёзды мерцали в ночном небе, их было так много... и они составляли ей хорошую компанию.				
The story goes of a nameless Maker	История рассказывает о безымянном Создателе				
The story needs to be just right.	История должна быть в точности такой, как надо.				
The taskmaster unknown, doom spelled on the flip side of a coin.	Надсмотрщик неизвестен, судьба начертана на обратной стороне монеты.				
The thief's left arm	Левая рука воровки				
The thief's right arm	Правая рука воровки				
The thief's skull	Череп воровки				
The thief...	Воровка...				
The thief...	Воровка...				
The thief’s leg	Нога воровки				
The things that we do to ourselves, to one another…	То, что мы делаем с собой, друг с другом...				
The trail of burnt matches…	След сгоревших спичек...				
The unusual morning. (Listen to the story inside Housy.)	Необычное утро. (Послушайте историю внутри Избушки.)				
The valley was taken, but then began the Battle of the Bodies	Долина была захвачена, но затем началась Битва Тел				
The wanderer asked the Craftsman	Странник спросил Ремесленника				
The waters dried up, birds went quiet and	Воды высохли, птицы затихли и				
The well thirsts for fire...	Колодец жаждет огня...				
The wind blew cold in the cave, its whispers strangely soothing to the Murkle.	Ветер задувал холод в пещеру, его шёпот странным образом успокаивал Мёркл.				
The.	Суть.				
TheSpark	TheSpark				
Their eyes so big, their smiles so hungry...	Их глаза такие большие, их улыбки такие голодные...				
Their eyes so big, their smiles so hungry...	Их глаза такие большие, их улыбки такие голодные...				
Their faces wear masks but they do not know.	Их лица носят маски, но они не знают об этом.				
Then one terrible night came the violent Somebodies.	Затем одной ужасной ночью пришли жестокие Тело-веки.				
Then she began the journey back home, which seemed much shorter now than it had before.	Затем она начала путешествие домой, которое теперь казалось гораздо короче, чем раньше.				
Then the cat saw it - rooftops piercing the sky.	Тогда кошка увидела это — крыши, пронзающие небо.				
Then, when we had nothing left to hunt	Затем, когда нам стало не на кого охотиться				
There can be no tale without spark.	Не может быть истории без искры.				
There once was a freezing cat who was looking for shelter	Жила-была замерзающая кошка, которая искала укрытие				
There was a monster in the woods with our door key dangling from its tail.	В лесу был монстр с нашим дверным ключом, болтающимся на его хвосте.				
There was one star out that night and it glowed a cold red. 'Who took the sun away?'	"Той ночью была одна звезда, и она светилась холодным красным светом. ""Кто забрал солнце?"""				
There's a blocker you can <cf>blink away here.	Здесь есть препятствие, которое ты можешь <cf>сморгнуть прочь.				
There's a lonesome house in Coalhaven, up on the hill.	В Углеграде есть одинокий дом, на холме.				
There's a new bird in town, and she is hungry.	В городе новая птица, и она голодна.				
There's nothing here...	Здесь ничего нет...				
There's nothing here...	Здесь ничего нет...				
There’re many bones out there y’know…	Там много костей, знаешь ли...				
There’s a bone right there in the snow.	Вон кость прямо там, в снегу.				
"There’s a fella who watches over the Midnight Walk;"	"Есть один парень, который присматривает за Полуночной Тропой;"				
There’s a special kind of dark pit reserved for those who talk in theaters.	Существует особый вид тёмной ямы, предназначенной для тех, кто шумит в театрах.				
These giants may be mistaken for Makers, but like any parents they are but beings, made from clay like everybody else.	Этих гигантов можно принять за Создателей, но, как и любые родители, они всего лишь существа, сделанные из глины, как и все остальные.				
They Are Beautiful	Они Прекрасны				
They all long for their grave, by the Giant Furnace. Reuniting them could break the curse of Coalhaven.	Они все тоскуют по своей могиле, у Гигантской Печи. Их воссоединение может снять проклятие Углеграда.				
They are moving again!	Они снова двигаются!				
They bodies... they are returning.	Их тела... они возвращаются.				
They burned her, sure	Они сожгли её, точно				
They burned it all away. And for what…?	Они всё сожгли дотла. И ради чего...?				
They can never be enough…	Им вечно быть неполноценными...				
They eat fire	Они едят огонь				
They eat you too	И тебя они сожрут				
They feed on you	Плоть твою сырую съесть				
They fought.	Они сражались.				
They hunted the Molgrims for sport	Они охотились на Молгримов ради развлечения				
They lie dormant and then they awake at an appropriate time,	Они лежат в спячке, а затем пробуждаются в подходящее время,				
They locked the door, threw the key into the woods.	Они заперли дверь, выбросили ключ в лес.				
They locked the door, threw the key into the woods.	Они заперли дверь, выбросили ключ в лес.				
They muttered at her as she passed them, but she couldn’t make out their words.	Они бормотали ей вслед, когда она проходила мимо, но она не могла разобрать их слова.				
They sense you... they feel you...	Они чувствуют тебя... они ощущают тебя...				
They sniffed her lantern hungrily, and instinctively she offered its flame to them…	Они жадно обнюхивали её фонарь, и инстинктивно она предложила им его пламя...				
They sought to cage the sun, harness its power and make it theirs.	Они стремились заключить солнце в клетку, обуздать его силу и сделать своим.				
They tell us that her nest lies beyond the cold, cold moon	Они говорят нам, что её гнездо лежит за холодной-холодной луной				
They took it.	Они забрали её.				
They used fire... for war!	Они использовали огонь... для войны!				
They want our stories...	Они хотят наши истории...				
They were the Head people, a peaceful yet grumpy sort who didn’t take kindly to Somebodies perusing their lands.	Они были Головастыми людьми, мирным, но ворчливым народом, который плохо воспринимал Тело-веков, бродящих по их землям.				
They're so...	Они такие...				
They’re all we have left once the Dark	Они — всё, что у нас осталось, когда Тьма				
They’re coming here. All of them!	Они идут сюда. Все они!				
Thief...	Воровка...				
Things are already changing.	Всё уже меняется.				
Things don’t have to make sense…	Вещи не обязательно должны иметь смысл...				
